timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.7326E+12,409,SendAnnouncement,200,OK,Thread Group 1-18,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,409,0,0
1.7326E+12,2873,PendingTask,200,OK,Thread Group 1-16,text,TRUE,,11594,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,2873,0,0
1.7326E+12,265,GetSummary,200,OK,Thread Group 1-18,text,TRUE,,744,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,265,0,0
1.7326E+12,4142,GetNotifications,200,OK,Thread Group 1-15,text,TRUE,,7446,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,4142,0,0
1.7326E+12,326,GetTransaction,200,OK,Thread Group 1-15,text,TRUE,,21827,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,267,0,0
1.7326E+12,372,CreateTransaction,200,OK,Thread Group 1-19,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,372,0,160
1.7326E+12,234,CreateTask,200,OK,Thread Group 1-19,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,233,0,0
1.7326E+12,2896,PendingTask,200,OK,Thread Group 1-17,text,TRUE,,11751,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,2896,0,0
1.7326E+12,376,SendAnnouncement,200,OK,Thread Group 1-19,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,376,0,0
1.7326E+12,2649,CompletedTasks,200,OK,Thread Group 1-18,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2648,0,0
1.7326E+12,245,GetSummary,200,OK,Thread Group 1-19,text,TRUE,,740,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,244,0,0
1.7326E+12,4100,GetNotifications,200,OK,Thread Group 1-16,text,TRUE,,7580,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,4100,0,0
1.7326E+12,288,GetTransaction,200,OK,Thread Group 1-16,text,TRUE,,22064,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,260,0,0
1.7326E+12,490,CreateTransaction,200,OK,Thread Group 1-20,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,489,0,261
1.7326E+12,239,CreateTask,200,OK,Thread Group 1-20,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,239,0,0
1.7326E+12,2783,CompletedTasks,200,OK,Thread Group 1-19,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2783,0,0
1.7326E+12,347,SendAnnouncement,200,OK,Thread Group 1-20,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,346,0,0
1.7326E+12,222,GetSummary,200,OK,Thread Group 1-20,text,TRUE,,744,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,222,0,0
1.7326E+12,3246,PendingTask,200,OK,Thread Group 1-18,text,TRUE,,11908,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,3246,0,0
1.7326E+12,3815,GetNotifications,200,OK,Thread Group 1-17,text,TRUE,,7714,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3814,0,0
1.7326E+12,755,GetTransaction,200,OK,Thread Group 1-17,text,TRUE,,22301,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,752,0,0
1.7326E+12,3354,CompletedTasks,200,OK,Thread Group 1-20,text,TRUE,,905,231,3,3,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,3354,0,0
1.7326E+12,4236,PendingTask,200,OK,Thread Group 1-19,text,TRUE,,12065,235,3,3,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,4236,0,0
1.7326E+12,4695,GetNotifications,200,OK,Thread Group 1-18,text,TRUE,,7848,230,3,3,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,4694,0,0
1.7326E+12,246,GetTransaction,200,OK,Thread Group 1-18,text,TRUE,,22301,233,3,3,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,242,0,0
1.7326E+12,3257,PendingTask,200,OK,Thread Group 1-20,text,TRUE,,12065,235,2,2,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,3256,0,0
1.7326E+12,3166,GetNotifications,500,Internal Server Error,Thread Group 1-19,text,FALSE,,756,230,2,2,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3166,0,0
1.7326E+12,305,GetTransaction,200,OK,Thread Group 1-19,text,TRUE,,22301,233,2,2,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,264,0,0
1.7326E+12,5956,GetNotifications,500,Internal Server Error,Thread Group 1-20,text,FALSE,,756,230,1,1,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,5956,0,0
1.7326E+12,268,GetTransaction,200,OK,Thread Group 1-20,text,TRUE,,22301,233,1,1,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,266,0,0
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Avg Response Time,1517.259494,,,,,,,,,,,,,,
