timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.73352E+12,213,CreateTask,200,OK,Thread Group 1-18,text,TRUE,,616,330,9,9,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,213,0,0
1.73352E+12,214,SendAnnouncement,200,OK,Thread Group 1-18,text,TRUE,,621,334,9,9,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,214,0,0
1.73352E+12,368,GetSummary,200,OK,Thread Group 1-18,text,TRUE,,644,235,9,9,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=loadtest1@gmail.com,368,0,0
1.73352E+12,3051,GetTransaction,502,Bad Gateway,Thread Group 1-15,text,FALSE,,315,239,9,9,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=loadtest2@gmail.com,3051,0,0
1.73352E+12,10605,PendingTask,502,Bad Gateway,Thread Group 1-17,text,FALSE,,315,235,8,8,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=loadtest2@gmail.com,10605,0,0
1.73352E+12,3054,GetNotifications,502,Bad Gateway,Thread Group 1-13,text,FALSE,,315,230,8,8,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/user/loadtest2@gmail.com/get-notification,3054,0,0
1.73352E+12,10736,PendingTask,502,Bad Gateway,Thread Group 1-14,text,FALSE,,315,235,8,8,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=loadtest2@gmail.com,10736,0,0
1.73352E+12,9887,CreateTransaction,200,OK,Thread Group 1-19,text,TRUE,,619,398,8,8,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,9887,0,95
1.73352E+12,199,CreateTask,200,OK,Thread Group 1-19,text,TRUE,,616,330,8,8,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,199,0,0
1.73352E+12,177,SendAnnouncement,200,OK,Thread Group 1-19,text,TRUE,,621,334,8,8,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,176,0,0
1.73352E+12,363,GetSummary,200,OK,Thread Group 1-19,text,TRUE,,640,235,8,8,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=loadtest1@gmail.com,363,0,0
1.73352E+12,10396,GetTransaction,502,Bad Gateway,Thread Group 1-12,text,FALSE,,315,239,8,8,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=loadtest2@gmail.com,10396,0,0
1.73352E+12,10220,PendingTask,500,Internal Server Error,Thread Group 1-16,text,FALSE,,658,235,7,7,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=loadtest2@gmail.com,10220,0,0
1.73352E+12,10638,CompletedTasks,502,Bad Gateway,Thread Group 1-20,text,FALSE,,315,237,7,7,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=loadtest1@gmail.com,10638,0,0
1.73352E+12,802,PendingTask,500,Internal Server Error,Thread Group 1-20,text,FALSE,,658,235,7,7,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=loadtest2@gmail.com,802,0,0
1.73352E+12,9767,CompletedTasks,500,Internal Server Error,Thread Group 1-18,text,FALSE,,658,237,7,7,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=loadtest1@gmail.com,9767,0,0
1.73352E+12,618,PendingTask,500,Internal Server Error,Thread Group 1-18,text,FALSE,,658,235,7,7,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=loadtest2@gmail.com,618,0,0
1.73352E+12,10518,GetNotifications,502,Bad Gateway,Thread Group 1-17,text,FALSE,,315,230,7,7,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/user/loadtest2@gmail.com/get-notification,10518,0,0
1.73352E+12,10045,GetNotifications,502,Bad Gateway,Thread Group 1-14,text,FALSE,,315,230,7,7,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/user/loadtest2@gmail.com/get-notification,10044,0,0
1.73352E+12,10504,GetTransaction,502,Bad Gateway,Thread Group 1-13,text,FALSE,,315,239,7,7,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=loadtest2@gmail.com,10504,0,0
1.73352E+12,10307,CompletedTasks,500,Internal Server Error,Thread Group 1-19,text,FALSE,,658,237,6,6,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=loadtest1@gmail.com,10307,0,0
1.73352E+12,3056,GetTransaction,502,Bad Gateway,Thread Group 1-14,text,FALSE,,315,239,6,6,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=loadtest2@gmail.com,3056,0,0
1.73352E+12,2360,PendingTask,500,Internal Server Error,Thread Group 1-19,text,FALSE,,658,235,5,5,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=loadtest2@gmail.com,2360,0,0
1.73352E+12,8689,GetNotifications,500,Internal Server Error,Thread Group 1-20,text,FALSE,,756,230,5,5,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/user/loadtest2@gmail.com/get-notification,8688,0,0
1.73352E+12,10849,GetNotifications,502,Bad Gateway,Thread Group 1-16,text,FALSE,,315,230,5,5,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/user/loadtest2@gmail.com/get-notification,10849,0,0
1.73352E+12,10120,GetNotifications,500,Internal Server Error,Thread Group 1-18,text,FALSE,,756,230,5,5,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/user/loadtest2@gmail.com/get-notification,10120,0,0
1.73352E+12,10464,GetTransaction,502,Bad Gateway,Thread Group 1-17,text,FALSE,,315,239,5,5,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=loadtest2@gmail.com,10464,0,0
1.73352E+12,3069,GetTransaction,502,Bad Gateway,Thread Group 1-18,text,FALSE,,315,239,4,4,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=loadtest2@gmail.com,3069,0,0
1.73352E+12,10001,GetNotifications,502,Bad Gateway,Thread Group 1-19,text,FALSE,,315,230,3,3,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/user/loadtest2@gmail.com/get-notification,10001,0,0
1.73352E+12,10453,GetTransaction,502,Bad Gateway,Thread Group 1-16,text,FALSE,,315,239,3,3,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=loadtest2@gmail.com,10453,0,0
1.73352E+12,10589,GetTransaction,502,Bad Gateway,Thread Group 1-20,text,FALSE,,315,239,2,2,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=loadtest2@gmail.com,10589,0,0
1.73352E+12,10510,GetTransaction,502,Bad Gateway,Thread Group 1-19,text,FALSE,,315,239,1,1,https://b6vi3gq605.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=loadtest2@gmail.com,10510,0,0
,,,,,,,,,,,,,,,,
Avg Response Time,1027.126316,,,,,,,,,,,,,,,
